test,enroll,score,lang,up_votes,down_votes,speaker_id,validation,score_bin
common_voice_lij_38740172.mp3,common_voice_lij_39266305.mp3,0.1649,lij,4,0,17,Different Speaker,< 0.2
common_voice_lij_38660935.mp3,common_voice_lij_39942291.mp3,0.5492,lij,4,0,18,Different Speaker,< 1.0
common_voice_lij_39788064.mp3,common_voice_lij_39942291.mp3,-0.0625,lij,4,0,18,Different Speaker,< 0.1
common_voice_lij_39788119.mp3,common_voice_lij_39942291.mp3,-0.08,lij,4,0,18,Different Speaker,< 0.1
common_voice_lij_39883960.mp3,common_voice_lij_39884239.mp3,0.1186,lij,2,0,12,Different Speaker,< 0.2
common_voice_lij_38627276.mp3,common_voice_lij_39942291.mp3,0.2969,lij,4,0,18,Different Speaker,< 0.3
common_voice_lij_39788853.mp3,common_voice_lij_39942291.mp3,0.2119,lij,4,0,18,Different Speaker,< 0.3
common_voice_lij_39883946.mp3,common_voice_lij_39884239.mp3,0.0124,lij,2,0,12,Different Speaker,< 0.1
common_voice_lij_38955149.mp3,common_voice_lij_39266305.mp3,0.3526,lij,4,0,17,Different Speaker,< 0.4
common_voice_lij_39266271.mp3,common_voice_lij_39266305.mp3,0.7085,lij,4,0,17,Different Speaker,< 1.0
common_voice_lij_39788821.mp3,common_voice_lij_39942291.mp3,0.0946,lij,4,0,18,Different Speaker,< 0.1
common_voice_lij_38539057.mp3,common_voice_lij_38761413.mp3,0.6148,lij,2,0,16,Different Speaker,< 1.0
common_voice_lij_39883986.mp3,common_voice_lij_39884239.mp3,0.1322,lij,2,0,12,Different Speaker,< 0.2
common_voice_lij_39880543.mp3,common_voice_lij_39880545.mp3,0.3655,lij,2,0,6,Audio Quality Issue,< 0.4
common_voice_lt_25155312.mp3,common_voice_lt_25162617.mp3,0.4625,lt,2,0,280,Different Speaker,< 0.5
common_voice_lt_23713040.mp3,common_voice_lt_23718950.mp3,-0.0747,lt,2,1,233,Different Speaker,< 0.1
common_voice_lt_37673736.mp3,common_voice_lt_37839142.mp3,0.1239,lt,2,0,219,Different Speaker,< 0.2
common_voice_lt_25255956.mp3,common_voice_lt_27715323.mp3,0.2564,lt,2,0,241,Audio Quality Issue,< 0.3
common_voice_lt_25159313.mp3,common_voice_lt_25162617.mp3,0.4515,lt,2,1,280,Different Speaker,< 0.5
common_voice_lt_23713175.mp3,common_voice_lt_23718950.mp3,-0.048,lt,2,0,233,Different Speaker,< 0.1
common_voice_lt_25242701.mp3,common_voice_lt_27715323.mp3,0.3831,lt,2,0,241,Different Speaker,< 0.4
common_voice_lt_23713073.mp3,common_voice_lt_23718950.mp3,0.0039,lt,2,0,233,Different Speaker,< 0.1
common_voice_lt_32305839.mp3,common_voice_lt_32305842.mp3,0.115,lt,2,1,11,Different Speaker,< 0.2
common_voice_lt_25247249.mp3,common_voice_lt_27715323.mp3,0.3645,lt,2,0,241,Audio Quality Issue,< 0.4
common_voice_lt_25159014.mp3,common_voice_lt_25162617.mp3,0.4822,lt,2,0,280,Different Speaker,< 0.5
common_voice_lt_25181889.mp3,common_voice_lt_25181960.mp3,0.738,lt,2,0,162,Same Speaker,< 1.0
common_voice_lt_25181813.mp3,common_voice_lt_25181863.mp3,0.7263,lt,2,0,191,Same Speaker,< 1.0
common_voice_lt_23713176.mp3,common_voice_lt_23718950.mp3,-0.0072,lt,2,0,233,Same Speaker,< 0.1
common_voice_lt_25159478.mp3,common_voice_lt_25162617.mp3,0.2905,lt,2,0,280,Different Speaker,< 0.3
common_voice_lt_36413286.mp3,common_voice_lt_36413505.mp3,-0.005,lt,2,0,168,Different Speaker,< 0.1
common_voice_lt_25255965.mp3,common_voice_lt_27715323.mp3,0.279,lt,2,0,241,Missing Speech,< 0.3
common_voice_lt_23718949.mp3,common_voice_lt_23718950.mp3,0.9235,lt,2,0,233,Same Speaker,< 1.0
common_voice_lt_23706268.mp3,common_voice_lt_34153026.mp3,0.6425,lt,2,0,272,Different Speaker,< 1.0
common_voice_lt_25242709.mp3,common_voice_lt_27715323.mp3,0.4253,lt,2,0,241,Missing Speech,< 0.5
common_voice_lt_25159378.mp3,common_voice_lt_25162617.mp3,0.4708,lt,2,0,280,Different Speaker,< 0.5
common_voice_lt_25255969.mp3,common_voice_lt_27715323.mp3,0.3101,lt,2,1,241,Audio Quality Issue,< 0.4
common_voice_lt_37673738.mp3,common_voice_lt_37839142.mp3,0.139,lt,2,0,219,Different Speaker,< 0.2
common_voice_lt_25255955.mp3,common_voice_lt_27715323.mp3,0.3303,lt,2,0,241,Different Speaker,< 0.4
common_voice_lt_32305841.mp3,common_voice_lt_32305842.mp3,0.1103,lt,2,0,11,Different Speaker,< 0.2
common_voice_lt_23718002.mp3,common_voice_lt_23772098.mp3,0.8233,lt,2,0,254,Different Speaker,< 1.0
common_voice_lt_25255979.mp3,common_voice_lt_27715323.mp3,0.3164,lt,2,0,241,Different Speaker,< 0.4
common_voice_lt_25255967.mp3,common_voice_lt_27715323.mp3,0.2357,lt,2,1,241,Audio Quality Issue,< 0.3
common_voice_lt_25255966.mp3,common_voice_lt_27715323.mp3,0.2794,lt,2,0,241,Audio Quality Issue,< 0.3
common_voice_lt_24993262.mp3,common_voice_lt_25032295.mp3,0.1624,lt,2,0,255,Audio Quality Issue,< 0.2
common_voice_luo_40219035.mp3,common_voice_luo_40574322.mp3,0.255,luo,2,0,37,Audio Quality Issue,< 0.3
common_voice_luo_40450572.mp3,common_voice_luo_40520316.mp3,0.0978,luo,2,1,36,Missing Speech,< 0.1
common_voice_luo_40316762.mp3,common_voice_luo_40574322.mp3,0.1857,luo,2,0,37,Missing Speech,< 0.2
common_voice_luo_40542344.mp3,common_voice_luo_40607671.mp3,0.4766,luo,2,0,34,Different Speaker,< 0.5
common_voice_luo_40253331.mp3,common_voice_luo_40574322.mp3,0.2581,luo,2,0,37,Different Speaker,< 0.3
common_voice_luo_40519040.mp3,common_voice_luo_40522790.mp3,0.6624,luo,2,0,35,Same Speaker,< 1.0
common_voice_luo_40225220.mp3,common_voice_luo_40574322.mp3,0.1953,luo,2,0,37,Audio Quality Issue,< 0.2
common_voice_luo_40219727.mp3,common_voice_luo_40574322.mp3,0.342,luo,2,0,37,Audio Quality Issue,< 0.4
common_voice_luo_40498786.mp3,common_voice_luo_40607671.mp3,0.5465,luo,2,0,34,Audio Quality Issue,< 1.0
common_voice_luo_40593636.mp3,common_voice_luo_40820780.mp3,0.7706,luo,2,0,31,Same Speaker,< 1.0
common_voice_luo_40253056.mp3,common_voice_luo_40574322.mp3,0.0056,luo,2,1,37,Audio Quality Issue,< 0.1
common_voice_luo_40235088.mp3,common_voice_luo_40574322.mp3,0.0895,luo,2,0,37,Different Speaker,< 0.1
common_voice_luo_40553611.mp3,common_voice_luo_40574322.mp3,0.359,luo,2,0,37,Audio Quality Issue,< 0.4
common_voice_luo_40317913.mp3,common_voice_luo_40574322.mp3,0.1747,luo,3,0,37,Audio Quality Issue,< 0.2
common_voice_luo_40246259.mp3,common_voice_luo_40574322.mp3,0.038,luo,2,0,37,Audio Quality Issue,< 0.1
common_voice_luo_40234713.mp3,common_voice_luo_40574322.mp3,0.317,luo,2,0,37,Audio Quality Issue,< 0.4
common_voice_luo_40478817.mp3,common_voice_luo_40520316.mp3,0.4929,luo,2,0,36,Audio Quality Issue,< 0.5
common_voice_luo_40238539.mp3,common_voice_luo_40574322.mp3,0.3048,luo,2,0,37,Audio Quality Issue,< 0.4
common_voice_luo_40479684.mp3,common_voice_luo_40520316.mp3,0.6679,luo,2,0,36,Audio Quality Issue,< 1.0
common_voice_luo_40706398.mp3,common_voice_luo_40818120.mp3,0.2608,luo,2,0,26,Different Speaker,< 0.3
common_voice_luo_40238560.mp3,common_voice_luo_40574322.mp3,0.071,luo,2,0,37,Audio Quality Issue,< 0.1
common_voice_luo_40504424.mp3,common_voice_luo_40520316.mp3,0.8119,luo,2,0,36,Different Speaker,< 1.0
common_voice_luo_40239212.mp3,common_voice_luo_40574322.mp3,0.1442,luo,2,0,37,Different Speaker,< 0.2
common_voice_luo_40253179.mp3,common_voice_luo_40574322.mp3,0.2542,luo,2,0,37,Audio Quality Issue,< 0.3
common_voice_luo_40514777.mp3,common_voice_luo_40522603.mp3,0.4533,luo,2,0,33,Different Speaker,< 0.5
common_voice_luo_40225776.mp3,common_voice_luo_40574322.mp3,0.4644,luo,2,0,37,Different Speaker,< 0.5
common_voice_luo_40253521.mp3,common_voice_luo_40574322.mp3,0.3536,luo,2,0,37,Audio Quality Issue,< 0.4
common_voice_luo_40542160.mp3,common_voice_luo_40607671.mp3,0.2419,luo,2,0,34,Audio Quality Issue,< 0.3
common_voice_luo_40229773.mp3,common_voice_luo_40607671.mp3,0.4625,luo,2,0,34,Different Speaker,< 0.5
common_voice_luo_40229311.mp3,common_voice_luo_40574322.mp3,0.1619,luo,2,0,37,Different Speaker,< 0.2
common_voice_mk_39921974.mp3,common_voice_mk_39922147.mp3,0.1261,mk,2,0,12,Different Speaker,< 0.2
common_voice_mk_39785265.mp3,common_voice_mk_39922147.mp3,0.1565,mk,2,0,12,Different Speaker,< 0.2
common_voice_mk_39752661.mp3,common_voice_mk_40042267.mp3,0.7246,mk,3,0,19,Different Speaker,< 1.0
common_voice_mk_39898703.mp3,common_voice_mk_39917050.mp3,0.394,mk,2,0,14,Different Speaker,< 0.4
common_voice_mk_39672996.mp3,common_voice_mk_39889785.mp3,0.4994,mk,2,0,15,Different Speaker,< 0.5
common_voice_mk_39683310.mp3,common_voice_mk_39922147.mp3,0.0973,mk,2,0,12,Different Speaker,< 0.1
common_voice_mk_39910020.mp3,common_voice_mk_39917050.mp3,0.4983,mk,2,0,14,Different Speaker,< 0.5
common_voice_mk_39692815.mp3,common_voice_mk_39908756.mp3,0.2305,mk,2,0,17,Different Speaker,< 0.3
common_voice_mk_39901368.mp3,common_voice_mk_39917050.mp3,0.3823,mk,2,0,14,Different Speaker,< 0.4
common_voice_mk_39782479.mp3,common_voice_mk_39908756.mp3,0.4204,mk,2,0,17,Different Speaker,< 0.5
common_voice_mk_39751743.mp3,common_voice_mk_40042267.mp3,0.6576,mk,3,0,19,Different Speaker,< 1.0
common_voice_mk_39892804.mp3,common_voice_mk_39908756.mp3,0.7062,mk,2,0,17,Different Speaker,< 1.0
common_voice_mk_39846334.mp3,common_voice_mk_39922147.mp3,0.0486,mk,2,0,12,Different Speaker,< 0.1
common_voice_mk_39764396.mp3,common_voice_mk_39925094.mp3,0.1888,mk,2,0,18,Different Speaker,< 0.2
common_voice_mk_39754808.mp3,common_voice_mk_39922147.mp3,0.0749,mk,2,0,12,Different Speaker,< 0.1
common_voice_mk_39683285.mp3,common_voice_mk_39922147.mp3,0.1497,mk,2,0,12,Different Speaker,< 0.2
common_voice_mk_39908881.mp3,common_voice_mk_39925094.mp3,0.6782,mk,2,0,18,Different Speaker,< 1.0
common_voice_mk_39701574.mp3,common_voice_mk_39909209.mp3,0.2387,mk,2,0,16,Different Speaker,< 0.3
common_voice_mk_39917022.mp3,common_voice_mk_39917050.mp3,0.4899,mk,2,0,14,Different Speaker,< 0.5
common_voice_mk_39893916.mp3,common_voice_mk_39922147.mp3,0.0881,mk,2,0,12,Different Speaker,< 0.1
common_voice_mk_39700574.mp3,common_voice_mk_39909209.mp3,0.3002,mk,4,0,16,Different Speaker,< 0.4
common_voice_mk_39695928.mp3,common_voice_mk_39889785.mp3,0.5709,mk,2,0,15,Different Speaker,< 1.0
common_voice_mk_39819676.mp3,common_voice_mk_39922147.mp3,0.1266,mk,2,0,12,Different Speaker,< 0.2
common_voice_mk_39846339.mp3,common_voice_mk_39922147.mp3,0.0821,mk,2,0,12,Different Speaker,< 0.1
common_voice_mk_39899147.mp3,common_voice_mk_39917050.mp3,0.3993,mk,2,0,14,Different Speaker,< 0.4
common_voice_mk_39708430.mp3,common_voice_mk_39889785.mp3,0.3459,mk,2,0,15,Different Speaker,< 0.4
common_voice_mk_39700998.mp3,common_voice_mk_39909209.mp3,0.2705,mk,2,0,16,Different Speaker,< 0.3
common_voice_mk_39914753.mp3,common_voice_mk_39917050.mp3,0.4548,mk,2,0,14,Different Speaker,< 0.5
common_voice_mk_39701782.mp3,common_voice_mk_39909209.mp3,0.2273,mk,2,0,16,Different Speaker,< 0.3
common_voice_mk_39667881.mp3,common_voice_mk_39889785.mp3,0.2777,mk,2,0,15,Audio Quality Issue,< 0.3
common_voice_ml_38110496.mp3,common_voice_ml_38205130.mp3,0.4319,ml,2,0,35,Different Speaker,< 0.5
common_voice_ml_37930012.mp3,common_voice_ml_38205130.mp3,0.4822,ml,4,0,35,Different Speaker,< 0.5
common_voice_ml_28914175.mp3,common_voice_ml_28948662.mp3,0.734,ml,2,1,70,Same Speaker,< 1.0
common_voice_ml_29079188.mp3,common_voice_ml_29080707.mp3,0.3599,ml,2,0,46,Audio Quality Issue,< 0.4
common_voice_ml_29078914.mp3,common_voice_ml_29080707.mp3,0.3718,ml,2,0,46,Audio Quality Issue,< 0.4
common_voice_ml_29079274.mp3,common_voice_ml_29080707.mp3,0.4361,ml,2,0,46,Audio Quality Issue,< 0.5
common_voice_ml_29080551.mp3,common_voice_ml_29080707.mp3,0.4957,ml,2,0,46,Audio Quality Issue,< 0.5
common_voice_ml_37010644.mp3,common_voice_ml_37238472.mp3,0.7143,ml,4,0,65,Different Speaker,< 1.0
common_voice_ml_29078681.mp3,common_voice_ml_29080707.mp3,0.3581,ml,2,0,46,Audio Quality Issue,< 0.4
common_voice_ml_29079339.mp3,common_voice_ml_29080707.mp3,0.4222,ml,2,0,46,Audio Quality Issue,< 0.5
common_voice_ml_29079221.mp3,common_voice_ml_29080707.mp3,0.2042,ml,2,0,46,Different Speaker,< 0.3
common_voice_ml_37004432.mp3,common_voice_ml_37238472.mp3,0.6475,ml,2,0,65,Different Speaker,< 1.0
common_voice_ml_28952544.mp3,common_voice_ml_31701259.mp3,0.3762,ml,2,0,27,Not Sure,< 0.4
common_voice_ml_37551726.mp3,common_voice_ml_37551759.mp3,0.2676,ml,2,0,22,Different Speaker,< 0.3
common_voice_ml_28930921.mp3,common_voice_ml_28948662.mp3,0.6502,ml,2,0,70,Same Speaker,< 1.0
common_voice_ml_37890525.mp3,common_voice_ml_37894578.mp3,0.226,ml,2,0,28,Different Speaker,< 0.3
common_voice_ml_37891623.mp3,common_voice_ml_37891624.mp3,0.3024,ml,2,0,33,Not Sure,< 0.4
common_voice_ml_29080626.mp3,common_voice_ml_29080707.mp3,0.2311,ml,2,0,46,Audio Quality Issue,< 0.3
common_voice_ml_28952594.mp3,common_voice_ml_31701259.mp3,0.0054,ml,2,0,27,Different Speaker,< 0.1
common_voice_ml_29080155.mp3,common_voice_ml_29080707.mp3,0.2545,ml,2,0,46,Different Speaker,< 0.3
common_voice_ml_37449050.mp3,common_voice_ml_37449053.mp3,0.79990000000000006,ml,2,0,5,Same Speaker,< 1.0
common_voice_mn_37317499.mp3,common_voice_mn_37349877.mp3,0.1665,mn,2,1,487,Different Speaker,< 0.2
common_voice_mn_40373022.mp3,common_voice_mn_40401739.mp3,0.379,mn,2,0,508,Audio Quality Issue,< 0.4
common_voice_mn_18961059.mp3,common_voice_mn_18961215.mp3,0.1526,mn,2,0,472,Different Speaker,< 0.2
common_voice_mn_40370258.mp3,common_voice_mn_40514294.mp3,0.1605,mn,2,0,491,Different Speaker,< 0.2
common_voice_mn_40425004.mp3,common_voice_mn_40595856.mp3,0.0848,mn,2,0,479,Different Speaker,< 0.1
common_voice_mn_40372659.mp3,common_voice_mn_40401739.mp3,0.3966,mn,2,0,508,Different Speaker,< 0.4
common_voice_mn_40575182.mp3,common_voice_mn_40576713.mp3,0.2003,mn,2,0,497,Different Speaker,< 0.3
common_voice_mn_40328391.mp3,common_voice_mn_40514294.mp3,0.1807,mn,3,0,491,Different Speaker,< 0.2
common_voice_mn_40470978.mp3,common_voice_mn_40576713.mp3,0.2656,mn,3,0,497,Different Speaker,< 0.3
common_voice_mn_40509405.mp3,common_voice_mn_40593934.mp3,0.3743,mn,2,0,499,Same Speaker,< 0.4
common_voice_mn_40537648.mp3,common_voice_mn_40596858.mp3,0.2867,mn,2,0,502,Different Speaker,< 0.3
common_voice_mn_40425200.mp3,common_voice_mn_40595856.mp3,0.0827,mn,2,0,479,Missing Speech,< 0.1
common_voice_mn_40434970.mp3,common_voice_mn_40445547.mp3,0.6989,mn,2,0,492,Same Speaker,< 1.0
common_voice_mn_40394341.mp3,common_voice_mn_40401739.mp3,0.51,mn,2,0,508,Different Speaker,< 1.0
common_voice_mn_40424861.mp3,common_voice_mn_40595856.mp3,0.0859,mn,2,0,479,Missing Speech,< 0.1
common_voice_mn_40460935.mp3,common_voice_mn_40553343.mp3,0.4823,mn,2,0,505,Audio Quality Issue,< 0.5
common_voice_mn_40382796.mp3,common_voice_mn_40401739.mp3,0.492,mn,2,0,508,Audio Quality Issue,< 0.5
common_voice_mn_18731229.mp3,common_voice_mn_18750288.mp3,0.4736,mn,2,0,485,Different Speaker,< 0.5
common_voice_mn_40401115.mp3,common_voice_mn_40512096.mp3,0.6889,mn,2,0,510,Same Speaker,< 1.0
common_voice_mn_40188114.mp3,common_voice_mn_40538395.mp3,0.6424,mn,2,0,458,Same Speaker,< 1.0
common_voice_mn_40409477.mp3,common_voice_mn_40596858.mp3,0.3545,mn,2,0,502,Different Speaker,< 0.4
common_voice_mn_40391514.mp3,common_voice_mn_40595856.mp3,0.0789,mn,2,0,479,Missing Speech,< 0.1
common_voice_mn_40391372.mp3,common_voice_mn_40595856.mp3,0.0409,mn,3,0,479,Same Speaker,< 0.1
common_voice_mn_40391599.mp3,common_voice_mn_40595856.mp3,0.1069,mn,2,0,479,Missing Speech,< 0.2
common_voice_mn_40415566.mp3,common_voice_mn_40514294.mp3,0.2296,mn,2,0,491,Different Speaker,< 0.3
common_voice_mn_40462413.mp3,common_voice_mn_40576713.mp3,0.2644,mn,2,1,497,Different Speaker,< 0.3
common_voice_mn_40409771.mp3,common_voice_mn_40596858.mp3,0.507,mn,2,1,502,Different Speaker,< 1.0
common_voice_mn_40577057.mp3,common_voice_mn_40596800.mp3,0.4869,mn,4,0,481,Different Speaker,< 0.5
common_voice_mn_40470649.mp3,common_voice_mn_40596858.mp3,0.3609,mn,2,0,502,Missing Speech,< 0.4
common_voice_mn_40509954.mp3,common_voice_mn_40593934.mp3,0.4309,mn,2,0,499,Different Speaker,< 0.5
common_voice_mr_30584791.mp3,common_voice_mr_31886223.mp3,0.3925,mr,2,1,43,Different Speaker,< 0.4
common_voice_mr_30693647.mp3,common_voice_mr_31120588.mp3,0.3776,mr,2,0,32,Same Speaker,< 0.4
common_voice_mr_30340168.mp3,common_voice_mr_32567381.mp3,-0.0275,mr,6,0,70,Different Speaker,< 0.1
common_voice_mr_30885072.mp3,common_voice_mr_33115207.mp3,0.4707,mr,2,0,72,Same Speaker,< 0.5
common_voice_mr_27592001.mp3,common_voice_mr_27762544.mp3,0.1388,mr,2,0,45,Different Speaker,< 0.2
common_voice_mr_30584682.mp3,common_voice_mr_32567381.mp3,0.0864,mr,6,0,70,Different Speaker,< 0.1
common_voice_mr_30716296.mp3,common_voice_mr_31886223.mp3,0.3571,mr,2,0,43,Different Speaker,< 0.4
common_voice_mr_27591987.mp3,common_voice_mr_27762544.mp3,0.1346,mr,2,1,45,Different Speaker,< 0.2
common_voice_mr_30624646.mp3,common_voice_mr_30709304.mp3,0.6519,mr,2,0,64,Different Speaker,< 1.0
common_voice_mr_30812689.mp3,common_voice_mr_33115207.mp3,0.4041,mr,2,0,72,Different Speaker,< 0.5
common_voice_mr_30429075.mp3,common_voice_mr_30581352.mp3,0.3834,mr,6,0,69,Different Speaker,< 0.4
common_voice_mr_30630591.mp3,common_voice_mr_33115207.mp3,0.2796,mr,2,0,72,Same Speaker,< 0.3
common_voice_mr_30612427.mp3,common_voice_mr_30612429.mp3,0.84,mr,2,0,58,Same Speaker,< 1.0
common_voice_mr_30712904.mp3,common_voice_mr_31073841.mp3,0.4866,mr,2,0,73,Different Speaker,< 0.5
common_voice_mr_27592015.mp3,common_voice_mr_27762544.mp3,0.0956,mr,2,0,45,Different Speaker,< 0.1
common_voice_mr_30586169.mp3,common_voice_mr_31384518.mp3,0.264,mr,2,0,49,Different Speaker,< 0.3
common_voice_mr_31450934.mp3,common_voice_mr_31461838.mp3,0.2989,mr,2,1,20,Different Speaker,< 0.3
common_voice_mr_27872604.mp3,common_voice_mr_32567381.mp3,0.4899,mr,6,0,70,Different Speaker,< 0.5
common_voice_mr_27872636.mp3,common_voice_mr_32567381.mp3,0.506,mr,6,0,70,Different Speaker,< 1.0
common_voice_mr_30586168.mp3,common_voice_mr_31384518.mp3,0.2891,mr,2,0,49,Different Speaker,< 0.3
common_voice_mr_27591998.mp3,common_voice_mr_27762544.mp3,0.1211,mr,2,0,45,Different Speaker,< 0.2
common_voice_mr_30340166.mp3,common_voice_mr_32567381.mp3,0.0669,mr,6,0,70,Different Speaker,< 0.1
common_voice_mr_30618786.mp3,common_voice_mr_30709304.mp3,0.666,mr,2,0,64,Different Speaker,< 1.0
common_voice_mr_27592041.mp3,common_voice_mr_27762544.mp3,0.1617,mr,2,0,45,Different Speaker,< 0.2
common_voice_mr_30586171.mp3,common_voice_mr_31384518.mp3,0.2684,mr,2,0,49,Different Speaker,< 0.3
common_voice_mr_30647159.mp3,common_voice_mr_31787796.mp3,0.4631,mr,2,0,71,Different Speaker,< 0.5
common_voice_mr_27591988.mp3,common_voice_mr_27762544.mp3,0.1414,mr,2,0,45,Different Speaker,< 0.2
common_voice_mr_30693646.mp3,common_voice_mr_31120588.mp3,0.3235,mr,2,1,32,Different Speaker,< 0.4
common_voice_mr_30584680.mp3,common_voice_mr_32567381.mp3,0.0695,mr,6,0,70,Different Speaker,< 0.1
common_voice_mr_30722318.mp3,common_voice_mr_31387248.mp3,0.7827,mr,2,0,68,Different Speaker,< 1.0
common_voice_mt_21344420.mp3,common_voice_mt_21345189.mp3,0.6781,mt,2,1,144,Different Speaker,< 1.0
common_voice_mt_21369322.mp3,common_voice_mt_21369404.mp3,0.1017,mt,2,0,85,Different Speaker,< 0.2
common_voice_mt_21209442.mp3,common_voice_mt_21426440.mp3,0.8106,mt,2,0,153,Different Speaker,< 1.0
common_voice_mt_21369321.mp3,common_voice_mt_21369404.mp3,0.0575,mt,2,0,85,Different Speaker,< 0.1
common_voice_mt_21330295.mp3,common_voice_mt_21330498.mp3,0.8193,mt,2,0,148,Same Speaker,< 1.0
common_voice_mt_21278031.mp3,common_voice_mt_21426440.mp3,0.2952,mt,2,0,153,Same Speaker,< 0.3
common_voice_mt_21369325.mp3,common_voice_mt_21369404.mp3,-0.0038,mt,2,0,85,Different Speaker,< 0.1
common_voice_mt_21324903.mp3,common_voice_mt_21324905.mp3,0.2259,mt,2,0,70,Audio Quality Issue,< 0.3
common_voice_mt_21324900.mp3,common_voice_mt_21324905.mp3,0.2766,mt,2,0,70,Same Speaker,< 0.3
common_voice_mt_21172841.mp3,common_voice_mt_21228200.mp3,0.4629,mt,2,0,138,Same Speaker,< 0.5
common_voice_mt_21324904.mp3,common_voice_mt_21324905.mp3,0.2961,mt,2,0,70,Same Speaker,< 0.3
common_voice_mt_21232568.mp3,common_voice_mt_21426440.mp3,0.8185,mt,2,0,153,Different Speaker,< 1.0
common_voice_mt_21324902.mp3,common_voice_mt_21324905.mp3,0.2223,mt,2,0,70,Same Speaker,< 0.3
common_voice_mt_21388619.mp3,common_voice_mt_21661867.mp3,0.4644,mt,2,0,139,Same Speaker,< 0.5
common_voice_mt_21369289.mp3,common_voice_mt_21369404.mp3,0.0274,mt,2,0,85,Different Speaker,< 0.1
common_voice_mt_21324899.mp3,common_voice_mt_21324905.mp3,0.3399,mt,2,0,70,Same Speaker,< 0.4
common_voice_mt_21459076.mp3,common_voice_mt_22205324.mp3,0.1088,mt,2,0,155,Different Speaker,< 0.2
common_voice_mt_21179033.mp3,common_voice_mt_25502299.mp3,0.3861,mt,2,0,154,Same Speaker,< 0.4
common_voice_mt_21369323.mp3,common_voice_mt_21369404.mp3,0.0411,mt,2,1,85,Different Speaker,< 0.1
common_voice_mt_21178523.mp3,common_voice_mt_25502299.mp3,0.3636,mt,2,0,154,Different Speaker,< 0.4
common_voice_mt_21366940.mp3,common_voice_mt_21399375.mp3,0.4246,mt,2,0,128,Same Speaker,< 0.5
common_voice_mt_21171916.mp3,common_voice_mt_25502299.mp3,0.3984,mt,2,0,154,Different Speaker,< 0.4
common_voice_mt_21369286.mp3,common_voice_mt_21369404.mp3,0.0378,mt,2,0,85,Different Speaker,< 0.1
common_voice_mt_21178725.mp3,common_voice_mt_25502299.mp3,0.5495,mt,2,0,154,Different Speaker,< 1.0
common_voice_mt_21171992.mp3,common_voice_mt_25502299.mp3,0.4742,mt,2,0,154,Different Speaker,< 0.5
common_voice_mt_21250965.mp3,common_voice_mt_25502299.mp3,0.4967,mt,2,0,154,Different Speaker,< 0.5
common_voice_mt_21211438.mp3,common_voice_mt_25502299.mp3,0.3583,mt,2,0,154,Different Speaker,< 0.4
common_voice_myv_32082032.mp3,common_voice_myv_32192089.mp3,0.8606,myv,2,1,12,Different Speaker,< 1.0
common_voice_myv_28568802.mp3,common_voice_myv_28746820.mp3,0.4772,myv,2,0,6,Same Speaker,< 0.5
common_voice_myv_28377440.mp3,common_voice_myv_32192089.mp3,0.3169,myv,2,0,12,Same Speaker,< 0.4
common_voice_myv_28780368.mp3,common_voice_myv_32192089.mp3,0.2709,myv,2,0,12,Different Speaker,< 0.3
common_voice_myv_28753356.mp3,common_voice_myv_32192089.mp3,0.3153,myv,2,0,12,Different Speaker,< 0.4
common_voice_myv_28799248.mp3,common_voice_myv_32192089.mp3,0.4535,myv,2,0,12,Different Speaker,< 0.5
common_voice_myv_28820529.mp3,common_voice_myv_32192089.mp3,0.4793,myv,2,0,12,Different Speaker,< 0.5
common_voice_myv_28517091.mp3,common_voice_myv_32192089.mp3,0.4677,myv,2,0,12,Different Speaker,< 0.5
common_voice_myv_28983309.mp3,common_voice_myv_32192089.mp3,0.3552,myv,2,0,12,Different Speaker,< 0.4
common_voice_myv_28780332.mp3,common_voice_myv_32192089.mp3,0.4129,myv,2,0,12,Different Speaker,< 0.5
common_voice_myv_32185432.mp3,common_voice_myv_33872489.mp3,0.7568,myv,2,0,11,Same Speaker,< 1.0
common_voice_myv_28424828.mp3,common_voice_myv_33872489.mp3,0.8017,myv,2,0,11,Same Speaker,< 1.0
common_voice_myv_28790018.mp3,common_voice_myv_32192089.mp3,0.6779,myv,2,0,12,Same Speaker,< 1.0
common_voice_myv_28930517.mp3,common_voice_myv_32192089.mp3,0.2688,myv,2,0,12,Same Speaker,< 0.3
common_voice_myv_28412686.mp3,common_voice_myv_33872489.mp3,0.3501,myv,2,0,11,Same Speaker,< 0.4
common_voice_myv_28644834.mp3,common_voice_myv_30558093.mp3,0.8448,myv,2,1,13,Same Speaker,< 1.0
common_voice_nan-tw_32405045.mp3,common_voice_nan-tw_32629838.mp3,0.2912,nan-tw,3,0,123,Different Speaker,< 0.3
common_voice_nan-tw_32332953.mp3,common_voice_nan-tw_32363830.mp3,0.2822,nan-tw,2,0,133,Same Speaker,< 0.3
common_voice_nan-tw_32348110.mp3,common_voice_nan-tw_32363830.mp3,0.1949,nan-tw,4,0,133,Same Speaker,< 0.2
common_voice_nan-tw_32434346.mp3,common_voice_nan-tw_32460995.mp3,0.6993,nan-tw,2,0,105,Same Speaker,< 1.0
common_voice_nan-tw_38073244.mp3,common_voice_nan-tw_38179521.mp3,0.7166,nan-tw,2,0,134,Same Speaker,< 1.0
common_voice_nan-tw_31381401.mp3,common_voice_nan-tw_32303647.mp3,0.4565,nan-tw,6,0,135,Same Speaker,< 0.5
